3 1:0.177600 2:0.944700 3:0.629200 4:0.910100 5:0.705500 6:0.957500 7:1.797300 8:-0.080500 9:-0.089800 10:2.111000 11:-0.002000 12:1.733600
3 1:0.489700 2:0.616600 3:0.777800 4:0.731300 5:0.999800 6:0.612500 7:1.702800 8:0.038000 9:0.110100 10:1.871500 11:0.066700 12:1.654300
3 1:0.338900 2:-0.002500 3:0.646200 4:0.001600 5:0.829900 6:-0.071800 7:1.751500 8:-0.026600 9:0.069300 10:-0.081700 11:-0.038200 12:0.045600
3 1:0.414100 2:0.290400 3:0.639400 4:0.393800 5:0.819700 6:0.323700 7:1.624800 8:0.122700 9:-0.015300 10:2.018500 11:-0.034900 12:0.041600
3 1:0.407300 2:0.699600 3:0.697800 4:0.873200 5:0.838900 6:0.839100 7:1.652000 8:0.092700 9:-0.098500 10:2.120300 11:0.046400 12:1.671500
3 1:0.352200 2:0.381600 3:0.651300 4:0.403000 5:0.879600 6:0.274100 7:1.853000 8:-0.143700 9:0.020200 10:1.981500 11:0.041000 12:-0.047900
3 1:-0.023600 2:0.698700 3:0.149300 4:0.841500 5:0.293300 6:0.812100 7:-0.034100 8:1.772800 9:-0.073900 10:2.085800 11:-0.051900 12:0.061000
3 1:0.040500 2:0.926300 3:0.343200 4:0.940800 5:0.482600 6:0.916100 7:-0.016200 8:1.747900 9:-0.015300 10:2.022200 11:0.062600 12:-0.074300
3 1:-0.039700 2:0.865300 3:0.024900 4:1.106400 5:0.153900 6:1.077600 7:0.021700 8:1.703100 9:-0.033900 10:2.043400 11:0.048900 12:-0.059400
3 1:0.308400 2:0.538400 3:0.688700 4:0.460700 5:0.759100 6:0.519300 7:1.674400 8:0.061900 9:-0.023300 10:2.028300 11:-0.017300 12:0.021000
3 1:0.496500 2:0.173800 3:0.788500 4:0.203500 5:0.966200 6:0.135700 7:1.835300 8:-0.115400 9:-0.015600 10:2.021700 11:-0.014500 12:0.016500
3 1:0.362100 2:0.394800 3:0.581400 4:0.509100 5:0.737100 6:0.462200 7:1.827200 8:-0.113700 9:0.028800 10:1.964000 11:-0.009400 12:0.012100
